ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
asus-rog-zephyrus-g14-961,ASUS ROG Zephyrus G14,AMD Ryzen 7 5800HS,24GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 80W)","14.0"", FHD (1920 x 1080), 144 Hz, IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g14-961/,https://laptopmedia.com/wp-content/uploads/2023/07/71giobhSLL._AC_SL1500_-300x198.jpg,111900
asus-rog-zephyrus-g14-955,ASUS ROG Zephyrus G14,AMD Ryzen 9 5900HS,24GB RAM,"NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)","14.0″, WQHD (2560 x 1440), 120 Hz, IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g14-955/,https://laptopmedia.com/wp-content/uploads/2023/07/51lK2jMmVPL._AC_SL1176_-300x177.jpg,135999
asus-rog-zephyrus-g14-954,ASUS ROG Zephyrus G14,AMD Ryzen 9 5900HS,24GB RAM,"NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)","14.0″, WQHD (2560 x 1440), 120 Hz, IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g14-954/,https://laptopmedia.com/wp-content/uploads/2023/07/51lK2jMmVPL._AC_SL1176_-300x177.jpg,131999
asus-rog-zephyrus-g14-941,ASUS ROG Zephyrus G14,AMD Ryzen 7 5800HS,24GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 80W)","14.0"", FHD (1920 x 1080), 144 Hz, IPS",512GB SSD,https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g14-941/,https://laptopmedia.com/wp-content/uploads/2023/07/81URN1FsyLL._AC_SL1500_-300x191.jpg,99999
asus-rog-zephyrus-g14-940,ASUS ROG Zephyrus G14,AMD Ryzen 7 5800HS,24GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 80W)","14.0"", FHD (1920 x 1080), 144 Hz, IPS",512GB SSD,https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g14-940/,https://laptopmedia.com/wp-content/uploads/2023/07/81URN1FsyLL._AC_SL1500_-300x191.jpg,104999
asus-rog-zephyrus-g14-1023,ASUS ROG Zephyrus G14,AMD Ryzen 9 5900HS,40GB RAM,"NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)","14.0″, WQHD (2560 x 1440), 120 Hz, IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g14-1023/,https://laptopmedia.com/wp-content/uploads/2023/08/51GeKuiEJL._AC_SL1015_-300x281.jpg,171400
asus-vivobook-15-3148,ASUS VivoBook 15,Intel Core i3-1115G4,8GB RAM,Intel UHD Graphics Xe G4 (48EU),"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/asus-vivobook-15-3148/,https://laptopmedia.com/wp-content/uploads/2021/11/1-12-e1637052236397-300x200.jpg,55900
asus-rog-strix-g16-203,ASUS ROG Strix G16,Intel Core i7-13650HX,64GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 140W)","16.0″, WUXGA (1920 x 1200), 165 Hz, IPS",4000GB SSD,https://laptopmedia.com/laptop-specs/asus-rog-strix-g16-203/,https://laptopmedia.com/wp-content/uploads/2023/01/1-4-e1672813274408-300x195.jpg,219900
asus-vivobook-16x-463,ASUS VivoBook 16X,AMD Ryzen 7 5800H,16GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 35/45W)","16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/asus-vivobook-16x-463/,https://laptopmedia.com/wp-content/uploads/2022/06/1-18-300x191.jpg,84900
asus-rog-strix-g15-859,ASUS ROG Strix G15,AMD Ryzen 7 4800H,16GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 130W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD,https://laptopmedia.com/laptop-specs/asus-rog-strix-g15-859/,https://laptopmedia.com/wp-content/uploads/2023/04/71uuvlNWyeL._AC_SL1500_-300x204.jpg,119900
