ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
lenovo-thinkpad-t15-gen-2-295,Lenovo ThinkPad T15 Gen 2,Intel Core i7-1165G7,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t15-gen-2-295/,https://laptopmedia.com/wp-content/uploads/2022/11/71O9Kog8LTL._AC_SL1500_-300x268.jpg,99999
lenovo-thinkpad-t14-gen-2-287,Lenovo ThinkPad T14 Gen 2,Intel Core i7-1165G7,48GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14-gen-2-287/,https://laptopmedia.com/wp-content/uploads/2021/02/1-22-e1614150959208-300x217.jpg,163900
lenovo-ideapad-3i-14-223,Lenovo IdeaPad 3i 14,Intel Core i5-1135G7,12GB RAM,Intel Iris Xe Graphics G7 (80EU),"14.0”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3i-14-223/,https://laptopmedia.com/wp-content/uploads/2021/05/1-82-e1622212154119-300x235.jpg,52999
lenovo-thinkpad-x1-carbon-gen-10-110,Lenovo ThinkPad X1 Carbon Gen 10,Intel Core i7-1260P,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x1-carbon-gen-10-110/,https://laptopmedia.com/wp-content/uploads/2023/01/71CuxUhoi5L._AC_SL1500_-1-300x242.jpg,191900
lenovo-thinkbook-15-gen-3-258,Lenovo ThinkBook 15 Gen 3,AMD Ryzen 7 5700U,16GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkbook-15-gen-3-258/,https://laptopmedia.com/wp-content/uploads/2022/12/61-gQfoIt8L._AC_SL1343_-300x251.jpg,78999
lenovo-thinkbook-15-gen-3-233,Lenovo ThinkBook 15 Gen 3,AMD Ryzen 5 5500U,20GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkbook-15-gen-3-233/,https://laptopmedia.com/wp-content/uploads/2022/12/71eCMynSU5L._AC_SL1500_-300x235.jpg,123500
lenovo-thinkpad-t14-gen-3-62,Lenovo ThinkPad T14 Gen 3,AMD Ryzen 7 PRO 6850U,16GB RAM,AMD Radeon 680M,"14.0"", FHD+ (1920 x 1200), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14-gen-3-62/,https://laptopmedia.com/wp-content/uploads/2022/07/ThinkPad_T14_Gen_3_Intel_CT1_07-1-e1658411499389-300x222.jpg,154900
lenovo-14w-gen-2-21,Lenovo 14w Gen 2,AMD 3015e,4GB RAM,AMD Radeon RX Vega 3,"14.0”, HD (1366 x 768), TN",64GB SSD,https://laptopmedia.com/laptop-specs/lenovo-14w-gen-2-21/,https://laptopmedia.com/wp-content/uploads/2021/05/1-51-e1621421863737-300x244.jpg,21900
lenovo-ideapad-5-14-199,Lenovo IdeaPad 5 14,Intel Core i7-1165G7,8GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, Full HD (1920 x 1080), TN",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-5-14-199/,https://laptopmedia.com/wp-content/uploads/2020/06/1-25-300x225.jpg,63999
lenovo-thinkbook-15-gen-3-245,Lenovo ThinkBook 15 Gen 3,AMD Ryzen 5 5500U,8GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkbook-15-gen-3-245/,https://laptopmedia.com/wp-content/uploads/2022/12/71BAhq05q2L._AC_SL1500_-300x238.jpg,65900
lenovo-thinkpad-e15-gen-4-170,Lenovo ThinkPad E15 Gen 4,AMD Ryzen 5 5625U,24GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e15-gen-4-170/,https://laptopmedia.com/wp-content/uploads/2023/01/61ebEOKqOHL._AC_SL1148_-300x228.jpg,82999
lenovo-thinkpad-p1-gen-5-19,Lenovo ThinkPad P1 Gen 5,Intel Core i7-12700H,64GB RAM,NVIDIA RTX A1000 (Laptop),"16.0”, WQUXGA (3840 x 2400), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p1-gen-5-19/,https://laptopmedia.com/wp-content/uploads/2022/07/ThinkPad_P1_Gen_5_CT1_01-e1658734280316-300x261.jpg,239999
lenovo-thinkpad-e15-gen-4-40,Lenovo ThinkPad E15 Gen 4,AMD Ryzen 7 5825U,40GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e15-gen-4-40/,https://laptopmedia.com/wp-content/uploads/2022/08/61vnGN3WWQL._AC_SL1067_-300x217.jpg,115895
lenovo-thinkpad-e15-gen-2-826,Lenovo ThinkPad E15 Gen 2,AMD Ryzen 7 4700U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e15-gen-2-826/,https://laptopmedia.com/wp-content/uploads/2020/06/1-20-300x225.jpg,74998
lenovo-ideapad-1-15-133,Lenovo IdeaPad 1 15,AMD Athlon Silver 3050U,20GB RAM,AMD Radeon RX Vega 3,"15.6”, HD (1366 x 768), TN",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-1-15-133/,https://laptopmedia.com/wp-content/uploads/2021/10/1-17-e1634222102926-300x229.jpg,37999
lenovo-v15-gen-3-7,Lenovo V15 Gen 3,AMD Ryzen 5 5625U,8GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), TN",256GB SSD,https://laptopmedia.com/laptop-specs/lenovo-v15-gen-3-7/,https://laptopmedia.com/wp-content/uploads/2022/07/6-15-e1658241131857-300x251.jpg,63764
lenovo-ideapad-3-chromebook-14-45,Lenovo IdeaPad 3 ChromeBook 14,Mediatek MT8183,4GB RAM,ARM Mali-G72 MP3,"14.0”, HD (1366 x 768), TN",64GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3-chromebook-14-45/,https://laptopmedia.com/wp-content/uploads/2022/07/71FwIz2f0RL._AC_SL1500_-300x204.jpg,24999
lenovo-thinkpad-e15-gen-2-682,Lenovo ThinkPad E15 Gen 2,Intel Core i5-1135G7,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e15-gen-2-682/,https://laptopmedia.com/wp-content/uploads/2020/09/1-89-e1605169311527-300x226.jpg,105999
lenovo-thinkpad-t14s-gen-2-91,Lenovo ThinkPad T14s Gen 2,AMD Ryzen 7 5850U,32GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","14.0”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14s-gen-2-91/,https://laptopmedia.com/wp-content/uploads/2021/08/1-11-e1628751869430-300x222.jpg,125999
lenovo-ideapad-gaming-3i-15-47,Lenovo IdeaPad Gaming 3i 15,Intel Core i5-11300H,16GB RAM,NVIDIA GeForce GTX 1650 (Laptop),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-gaming-3i-15-47/,https://laptopmedia.com/wp-content/uploads/2022/01/81f-eI-6zzL._AC_SL1500_-300x263.jpg,74999
lenovo-thinkpad-x1-yoga-5-78,Lenovo ThinkPad X1 Yoga 5,Intel Core i5-10210U,16GB RAM,Intel UHD Graphics,"14.0”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x1-yoga-5-78/,https://laptopmedia.com/wp-content/uploads/2020/01/1-116-e1594911782965-300x169.jpg,154900
lenovo-thinkpad-x13-gen-1-40,Lenovo ThinkPad X13 Gen 1,Intel Core i5-10210U,8GB RAM,Intel UHD Graphics,"13.3”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x13-gen-1-40/,https://laptopmedia.com/wp-content/uploads/2022/03/61h71bOJX0L._AC_SL1391_-1-300x222.jpg,90000
lenovo-thinkpad-t15-gen-2-154,Lenovo ThinkPad T15 Gen 2,Intel Core i5-1135G7,40GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t15-gen-2-154/,https://laptopmedia.com/wp-content/uploads/2022/04/811XTmFkAAL._AC_SL1500_-300x204.jpg,153900
lenovo-thinkpad-x1-carbon-46,Lenovo Thinkpad X1 Carbon 8,Intel Core i7-10510U,16GB RAM,Intel UHD Graphics,"14.0”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x1-carbon-46/,https://laptopmedia.com/wp-content/uploads/2021/12/5101WM8q1L._AC_SL1400_-300x221.jpg,109999
lenovo-ideapad-3i-15-107,Lenovo IdeaPad 3i 15,Intel Pentium Gold 7505,8GB RAM,"Intel UHD Graphics Xe G4 (Tiger Lake, 48EU)","15.6”, Full HD (1920 x 1080), TN",128GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3i-15-107/,https://laptopmedia.com/wp-content/uploads/2021/05/1-68-300x225.jpg,41900
