ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
lenovo-loq-16i-40,Lenovo LOQ 16i,Intel Core i7-13620H,16GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 95W)","16.0″, WUXGA (1920 x 1200), 144 Hz, IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-loq-16i-40/,https://laptopmedia.com/wp-content/uploads/2023/05/1-21-e1683820037169-300x268.jpg,128900
lenovo-thinkpad-t14-gen-1-66,Lenovo ThinkPad T14 Gen 1,AMD Ryzen 5 PRO 4650U,16GB RAM,"AMD Radeon RX Vega 6 (R4000/5000, 15W)","14.0”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14-gen-1-66/,https://laptopmedia.com/wp-content/uploads/2020/02/ThinkPad-T14-e1582632802654-300x219.png,84998
lenovo-ideapad-flex-3-chromebook-11-53,Lenovo IdeaPad Flex 3 Chromebook 11,Mediatek MT8173c,4GB RAM,Imagination PowerVR GX6250,"11.6”, HD (1366 x 768), IPS",32GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-flex-3-chromebook-11-53/,https://laptopmedia.com/wp-content/uploads/2021/05/61L5aB2gpJL._AC_SL1341_-300x181.jpg,24999
lenovo-ideapad-330s-15-1288,Lenovo IdeaPad 330S 15,Intel Core i5-8250U,8GB RAM,Intel UHD Graphics 620,"15.6”, HD (1366 x 768), TN",256GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-330s-15-1288/,https://laptopmedia.com/wp-content/uploads/2018/05/03_IDEAPAD_330s_15inch_Hero_Front_facing_forward_JD_Midnight_Blue_Without_FPR-300x246.jpg,99299
lenovo-thinkpad-t14-gen-2-8,Lenovo ThinkPad T14 Gen 2,Intel Core i5-1145G7,8GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14-gen-2-8/,https://laptopmedia.com/wp-content/uploads/2021/02/1-22-e1614150959208-300x217.jpg,64900
lenovo-thinkpad-t470s-9,Lenovo ThinkPad T470s,Intel Core i5-7200U,4GB RAM,Intel HD Graphics 620,"14.0”, Full HD (1920 x 1080), IPS",180GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t470s-9/,https://laptopmedia.com/wp-content/uploads/2017/06/T470s-300x146.jpg,101999
lenovo-thinkpad-p71-387,Lenovo ThinkPad P71,Intel Xeon E3-1505M v6,16GB RAM,NVIDIA Quadro P3000 (6GB GDDR5),"17.3”, 4K UHD (3840 x 2160), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p71-387/,https://laptopmedia.com/wp-content/uploads/2017/06/Lenovo-ThinkPad-P71-300x164.jpg,294912
lenovo-ideapad-3-chromebook-11-25,Lenovo IdeaPad 3 Chromebook 11,AMD A6-9220C,4GB RAM,AMD Radeon R5 (Stoney Ridge),"11.6”, HD (1366 x 768), TN",32GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3-chromebook-11-25/,https://laptopmedia.com/wp-content/uploads/2020/05/1-12-e1588944691324-300x223.jpg,39912
lenovo-thinkpad-x1-yoga-5-37,Lenovo ThinkPad X1 Yoga 5,Intel Core i7-10610U,16GB RAM,Intel UHD Graphics,"14.0”, 4K UHD (3840 x 2160), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x1-yoga-5-37/,https://laptopmedia.com/wp-content/uploads/2020/01/1-116-e1594911782965-300x169.jpg,94900
lenovo-ideapad-slim-5i-16-45,Lenovo IdeaPad Slim 5i 16,Intel Core i7-1355U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-slim-5i-16-45/,https://laptopmedia.com/wp-content/uploads/2023/04/1-29-e1682434638754-300x249.jpg,115900
lenovo-loq-15i-271,Lenovo LOQ 15i,Intel Core i7-13700H,64GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 115W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-loq-15i-271/,https://laptopmedia.com/wp-content/uploads/2023/03/Lenovo-LOQ-15Inch_img2-300x230.jpg,186900
lenovo-loq-15i-270,Lenovo LOQ 15i,Intel Core i7-13700H,64GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 115W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-loq-15i-270/,https://laptopmedia.com/wp-content/uploads/2023/03/Lenovo-LOQ-15Inch_img2-300x230.jpg,181900
lenovo-thinkpad-e15-gen-4-737,Lenovo ThinkPad E15 Gen 4,AMD Ryzen 7 5825U,24GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e15-gen-4-737/,https://laptopmedia.com/wp-content/uploads/2023/12/71xgtoY7bL._AC_SL1500_-300x217.jpg,110499
