ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
hp-elitebook-840-g10-50,HP EliteBook 840 G10,Intel Core i7-1360P,48GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, WUXGA (1920 x 1200), IPS",4000GB SSD,https://laptopmedia.com/laptop-specs/hp-elitebook-840-g10-50/,https://laptopmedia.com/wp-content/uploads/2023/04/1-17-300x225.jpg,180900
hp-pavilion-15-7566,HP Pavilion 15,AMD Ryzen 7 7730U,32GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-pavilion-15-7566/,https://laptopmedia.com/wp-content/uploads/2023/12/1-300x225.jpg,114900
hp-envy-17-3830,HP ENVY 17,Intel Core i7-1195G7,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-envy-17-3830/,https://laptopmedia.com/wp-content/uploads/2021/03/1-16-e1616425886533-300x245.jpg,124900
hp-470-g9-56,HP 470 G9,Intel Core i5-1235U,64GB RAM,NVIDIA GeForce MX550,"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-470-g9-56/,https://laptopmedia.com/wp-content/uploads/2024/01/717kSriCmAL._AC_SL1500_-300x189.jpg,132999
hp-15-18529,HP 15,Intel Core i5-1135G7,20GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-15-18529/,https://laptopmedia.com/wp-content/uploads/2019/11/HP-15-15-dy1000nr-1-300x225.png,48789
hp-15-17510,HP 15,AMD Ryzen 3 5300U,8GB RAM,"AMD Radeon RX Vega 6 (R4000/5000, 15W)","15.6”, HD (1366 x 768), TN",512GB SSD,https://laptopmedia.com/laptop-specs/hp-15-17510/,https://laptopmedia.com/wp-content/uploads/2023/10/61pfq971yL._AC_SL1102_-300x247.jpg,51900
hp-14-6422,HP 14,Intel Core i7-1355U,12GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-14-6422/,https://laptopmedia.com/wp-content/uploads/2023/02/1-41-300x225.jpg,86900
hp-omen-17-1975,HP OMEN 17,Intel Core i9-13900HX,48GB RAM,NVIDIA GeForce RTX 4090 (Laptop),"17.3"", QHD (2560 x 1440), 165 Hz, IPS",4000GB SSD,https://laptopmedia.com/laptop-specs/hp-omen-17-1975/,https://laptopmedia.com/wp-content/uploads/2022/10/c08280389-300x225.jpg,391900
hp-pavilion-15-7496,HP Pavilion 15,Intel Core i7-1255U,16GB RAM,NVIDIA GeForce MX550,"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-pavilion-15-7496/,https://laptopmedia.com/wp-content/uploads/2020/09/1-92-300x237.jpg,116900
hp-15-18061,HP 15,Intel Core i5-1135G7,12GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, HD (1366 x 768), TN",512GB SSD,https://laptopmedia.com/laptop-specs/hp-15-18061/,https://laptopmedia.com/wp-content/uploads/2023/12/616oKjoFUJL._AC_SL1200_-300x263.jpg,69900
