ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
dell-precision-5770-10,Dell Precision 5770,Intel Core i9-12900H,64GB RAM,NVIDIA RTX A3000 (Laptop),"17.0”, UHD+ (3840 x 2400), IPS",16000GB SSD,https://laptopmedia.com/laptop-specs/dell-precision-5770-10/,https://laptopmedia.com/wp-content/uploads/2022/07/workstation-precision-17-5770-gallery-3-300x173.jpg,659900
dell-latitude-5521-21,Dell Latitude 5521,Intel Core i7-11850H,16GB RAM,Intel UHD Graphics Xe 750 (32EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-latitude-5521-21/,https://laptopmedia.com/wp-content/uploads/2021/05/2-105-300x216.jpg,99000
dell-latitude-7410-2-in-1-20,Dell Latitude 7410 2-in-1,Intel Core i7-10610U,16GB RAM,Intel UHD Graphics,"14.0”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-latitude-7410-2-in-1-20/,https://laptopmedia.com/wp-content/uploads/2020/05/1-31-e1589972724206-300x119.jpg,89577
dell-latitude-7520,Dell Latitude 7520,Intel Core i7-1185G7,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-latitude-7520/,https://laptopmedia.com/wp-content/uploads/2021/01/81KkncQNpdL._AC_SL1500_-300x177.jpg,93577
dell-latitude-5520-44,Dell Latitude 5520,Intel Core i3-1125G4,4GB RAM,Intel Iris Xe Graphics G4,"15.6”, HD (1366 x 768), TN",128GB SSD,https://laptopmedia.com/laptop-specs/dell-latitude-5520-44/,https://laptopmedia.com/wp-content/uploads/2021/01/1-57-300x207.jpg,113119
dell-g5-5590-136,Dell G5 5590,Intel Core i7-9750H,16GB RAM,"NVIDIA GeForce RTX 2060 (Laptop, 80W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-g5-5590-136/,https://laptopmedia.com/wp-content/uploads/2019/01/1-1080.1917614042-300x213.jpg,337164
dell-g5-5500-22,Dell G5 5500,Intel Core i7-10750H,8GB RAM,"NVIDIA GeForce GTX 1650 Ti (Laptop, 50W, 128-bit)","15.6”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/dell-g5-5500-22/,https://laptopmedia.com/wp-content/uploads/2020/07/1-12-e1595223956939-300x206.jpg,70900
dell-inspiron-3520-482,Dell Inspiron 3520,Intel Core i5-1235U,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), 120 Hz, IPS",256GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-3520-482/,https://laptopmedia.com/wp-content/uploads/2022/11/1-17-300x176.jpg,38999
dell-vostro-3400-142,Dell Vostro 3400,Intel Core i5-1135G7,8GB RAM,"NVIDIA GeForce MX330 (2GB GDDR5, 25W)","14.0”, HD (1366 x 768), TN",1000GB HDD,https://laptopmedia.com/laptop-specs/dell-vostro-3400-142/,https://laptopmedia.com/wp-content/uploads/2021/02/1-12-scaled-e1613122520624-300x212.jpg,55900
dell-latitude-15-e5570-6,Dell Latitude 15 E5570,Intel Core i5-6200U,8GB RAM,Intel HD Graphics 520,"15.6”, HD (1366 x 768), TN",500GB HDD,https://laptopmedia.com/laptop-specs/dell-latitude-15-e5570-6/,https://laptopmedia.com/wp-content/uploads/2017/08/Dell-Latitude-15-E5570-300x240.jpg,120000
dell-xps-9720-248,Dell XPS 9720,Intel Core i7-12700H,48GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 90W)","17.0”, UHD+ (3840 x 2400), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/dell-xps-9720-248/,https://laptopmedia.com/wp-content/uploads/2022/04/notebook-xps-17-9720-silver-gallery-3-300x182.jpg,325900
dell-latitude-5420-265,Dell Latitude 5420,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"14.0”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/dell-latitude-5420-265/,https://laptopmedia.com/wp-content/uploads/2021/02/B211401F-7B4B-4A02-ABD4-38707F51C43D-e1613124341206-300x201.jpg,59900
dell-inspiron-3511-239,Dell Inspiron 3511,Intel Core i7-1165G7,64GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-3511-239/,https://laptopmedia.com/wp-content/uploads/2021/09/1-2-scaled-e1630506399236-300x171.jpg,89999
