ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
hp-probook-440-g8-125,HP ProBook 440 G8,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"14.0”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-probook-440-g8-125/,https://laptopmedia.com/wp-content/uploads/2020/09/1-49-e1600326051215-300x189.jpg,126900
hp-15-7600,HP 15,Intel Celeron N4020,16GB RAM,Intel UHD Graphics 600,"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-15-7600/,https://laptopmedia.com/wp-content/uploads/2019/05/c06251889-300x218.jpg,45500
hp-elitebook-840-g7-228,HP EliteBook 840 G7,Intel Core i7-10510U,32GB RAM,Intel UHD Graphics,"14.0”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-elitebook-840-g7-228/,https://laptopmedia.com/wp-content/uploads/2022/01/71PSolaimrL._AC_SL1500_-300x290.jpg,280000
hp-15-7265,HP 15,Intel Pentium Silver N5000,16GB RAM,Intel UHD Graphics 605,"15.6”, HD (1366 x 768), TN",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-15-7265/,https://laptopmedia.com/wp-content/uploads/2021/11/61WhD8rqpkS._AC_SL1412_-1-300x199.jpg,58900
hp-14-3202,HP 14,AMD Ryzen 5 5500U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","14.0”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/hp-14-3202/,https://laptopmedia.com/wp-content/uploads/2020/09/5-13-300x251.jpg,71900
hp-omen-15-1186,HP OMEN 15,AMD Ryzen 9 5900HX,16GB RAM,"NVIDIA GeForce RTX 3070 (Laptop, 100W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-omen-15-1186/,https://laptopmedia.com/wp-content/uploads/2021/11/61lE5U-xLrL._AC_SL1000_-3-300x231.jpg,191900
hp-victus-16-801,HP Victus 16,AMD Ryzen 5 5600H,32GB RAM,"NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)","16.1″, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-victus-16-801/,https://laptopmedia.com/wp-content/uploads/2022/08/715JSPo5TpL._AC_SL1500_-300x237.jpg,218900
hp-15-8508,HP 15,AMD Ryzen 3 3250U,12GB RAM,AMD Radeon RX Vega 3,"15.6”, Full HD (1920 x 1080), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-8508/,https://laptopmedia.com/wp-content/uploads/2019/11/HP-15-15-dy1000nr-1-300x225.png,54900
hp-17-10064,HP 17,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-17-10064/,https://laptopmedia.com/wp-content/uploads/2018/09/HP-17-by-1-300x210.jpg,59900
hp-15-9495,HP 15,Intel Core i7-1065G7,32GB RAM,Intel Iris Plus Graphics G7,"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-15-9495/,https://laptopmedia.com/wp-content/uploads/2019/11/HP-15-15-dy1000nr-1-300x225.png,103999
hp-15-9494,HP 15,Intel Core i5-1135G7,12GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-9494/,https://laptopmedia.com/wp-content/uploads/2022/04/71TcpXsrICL._AC_SL1500_-2-300x254.jpg,54999
hp-envy-x360-13-166,HP ENVY x360 13,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"13.3”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/hp-envy-x360-13-166/,https://laptopmedia.com/wp-content/uploads/2020/10/1-39-300x233.jpg,69900
hp-17-8577,HP 17,AMD Ryzen 5 5500U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-17-8577/,https://laptopmedia.com/wp-content/uploads/2021/06/1-4-300x229.jpg,77900
hp-14-3235,HP 14,AMD Ryzen 3 5300U,32GB RAM,"AMD Radeon RX Vega 6 (R4000/5000, 15W)","14.0”, HD (1366 x 768), TN",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-14-3235/,https://laptopmedia.com/wp-content/uploads/2022/02/41pOHyV2YxL._AC_-300x218.jpg,147400
hp-envy-x360-15-1722,HP ENVY x360 15,Intel Core i5-1135G7,64GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-envy-x360-15-1722/,https://laptopmedia.com/wp-content/uploads/2022/02/51FDBPzNqzS._AC_SL1000_-1-300x222.jpg,249900
hp-pavilion-15-4462,HP Pavilion 15,Intel Core i7-1195G7,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-pavilion-15-4462/,https://laptopmedia.com/wp-content/uploads/2020/09/1-92-300x237.jpg,99900
hp-envy-x360-15-2082,HP ENVY x360 15,Intel Core i5-1135G7,32GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-envy-x360-15-2082/,https://laptopmedia.com/wp-content/uploads/2022/05/61xSqBU9vSL._AC_SL1500_-300x192.jpg,93900
hp-15-8824,HP 15,Intel Core i7-1160G7,12GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), TN",512GB SSD,https://laptopmedia.com/laptop-specs/hp-15-8824/,https://laptopmedia.com/wp-content/uploads/2020/06/1-12-300x225.jpg,66900
hp-15-8142,HP 15,Intel Core i3-1005G1,16GB RAM,Intel UHD Graphics G1,"15.6”, HD (1366 x 768), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-8142/,https://laptopmedia.com/wp-content/uploads/2019/11/HP-15-15-dy1000nr-1-300x225.png,38093
hp-14-3151,HP 14,Intel Celeron N4020,4GB RAM,Intel UHD Graphics 600,"14.0”, HD (1366 x 768), TN",64GB SSD,https://laptopmedia.com/laptop-specs/hp-14-3151/,https://laptopmedia.com/wp-content/uploads/2019/10/1-1-300x211.png,24995
hp-15-8506,HP 15,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-8506/,https://laptopmedia.com/wp-content/uploads/2022/02/61zI89DRx7L._AC_SL1000_-300x246.jpg,41500
hp-14-3113,HP 14,AMD 3020e,16GB RAM,AMD Radeon RX Vega 3,"14.0”, HD (1366 x 768), TN",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-14-3113/,https://laptopmedia.com/wp-content/uploads/2022/01/41-OVm0OFHL._AC_-1-300x241.jpg,123400
hp-15-8464,HP 15,Intel Core i3-1115G4,8GB RAM,Intel UHD Graphics Xe G4 (48EU),"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-8464/,https://laptopmedia.com/wp-content/uploads/2019/05/c06251889-300x218.jpg,36998
hp-15-7298,HP 15,Intel Celeron N4020,8GB RAM,Intel UHD Graphics 600,"15.6”, Full HD (1920 x 1080), IPS",128GB SSD,https://laptopmedia.com/laptop-specs/hp-15-7298/,https://laptopmedia.com/wp-content/uploads/2021/11/71xMI6rogoL._AC_SL1500_-300x252.jpg,34999
hp-probook-450-g8-321,HP ProBook 450 G8,Intel Core i5-1135G7,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/hp-probook-450-g8-321/,https://laptopmedia.com/wp-content/uploads/2022/01/6149RPBSrZL._AC_SL1500_-1-300x182.jpg,78900
hp-probook-440-g8-30,HP ProBook 440 G8,Intel Core i7-1165G7,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-probook-440-g8-30/,https://laptopmedia.com/wp-content/uploads/2020/09/1-49-e1600326051215-300x189.jpg,99900
hp-17-9214,HP 17,Intel Core i5-1135G7,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-17-9214/,https://laptopmedia.com/wp-content/uploads/2022/01/91ZxKMdMKqL._AC_SL1500_-300x185.jpg,68900
hp-17-8726,HP 17,AMD Ryzen 5 5500U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-17-8726/,https://laptopmedia.com/wp-content/uploads/2022/01/71BoPyAe6AL._AC_SL1500_-300x219.jpg,77900
hp-15-6852,HP 15,Intel Pentium Gold 6405U,8GB RAM,Intel UHD Graphics,"15.6”, HD (1366 x 768), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-6852/,https://laptopmedia.com/wp-content/uploads/2021/11/71QQ6ffHDLL._AC_SL1500_-300x204.jpg,41900
hp-15-9676,HP 15,AMD Ryzen 3 3250U,8GB RAM,AMD Radeon RX Vega 3,"15.6”, HD (1366 x 768), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-9676/,https://laptopmedia.com/wp-content/uploads/2019/12/1-8-300x206.jpg,45999
hp-15-8834,HP 15,AMD Ryzen 5 5500U,12GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-8834/,https://laptopmedia.com/wp-content/uploads/2022/02/81iRpUovFeL._AC_SL1500_-1-300x213.jpg,57900
hp-pavilion-15-3622,HP Pavilion 15,AMD Ryzen 7 4700U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-pavilion-15-3622/,https://laptopmedia.com/wp-content/uploads/2020/09/1-92-300x237.jpg,79900
hp-15-8184,HP 15,Intel Core i5-1135G7,32GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-15-8184/,https://laptopmedia.com/wp-content/uploads/2022/01/51n8TWcDc5L._AC_SL1000_-300x194.jpg,74900
hp-17-7224,HP 17,AMD Ryzen 5 5500U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, HD+ (1600 x 900), TN",1000GB HDD,https://laptopmedia.com/laptop-specs/hp-17-7224/,https://laptopmedia.com/wp-content/uploads/2021/10/71r4LqyVVmL._AC_SL1500_-1-300x218.jpg,92900
hp-15-6425,HP 15,Intel Celeron N4020,16GB RAM,Intel UHD Graphics 600,"15.6”, Full HD (1920 x 1080), IPS",128GB SSD,https://laptopmedia.com/laptop-specs/hp-15-6425/,https://laptopmedia.com/wp-content/uploads/2021/10/81gE54q3qdL._AC_SL1500_-300x192.jpg,37990
hp-15-5970,HP 15,AMD Ryzen 7 3700U,16GB RAM,AMD Radeon RX Vega 10,"15.6”, HD (1366 x 768), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-5970/,https://laptopmedia.com/wp-content/uploads/2021/09/81RWoBqVFTS._AC_SL1500_-300x309.jpg,67999
hp-15-5944,HP 15,Intel Core i3-1115G4,32GB RAM,Intel Iris Xe Graphics G4,"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-15-5944/,https://laptopmedia.com/wp-content/uploads/2021/09/71pbecHyIL._AC_SL1500_-1-1-300x190.jpg,71900
