ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
hp-14-2289,HP 14,Intel Core i3-1115G4,32GB RAM,Intel UHD Graphics,"14.0”, HD (1366 x 768), TN",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-14-2289/,https://laptopmedia.com/wp-content/uploads/2019/10/1-1-300x211.png,66999
hp-envy-13-202,HP ENVY 13,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"13.3”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-envy-13-202/,https://laptopmedia.com/wp-content/uploads/2022/06/51NqiwM8YdL._AC_SL1135_-300x211.jpg,153400
hp-17-6708,HP 17,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-17-6708/,https://laptopmedia.com/wp-content/uploads/2018/09/HP-17-by-1-300x210.jpg,81900
hp-17-6328,HP 17,Intel Core i5-1035G1,16GB RAM,Intel UHD Graphics G1,"17.3”, HD+ (1600 x 900), TN",512GB SSD,https://laptopmedia.com/laptop-specs/hp-17-6328/,https://laptopmedia.com/wp-content/uploads/2021/08/81UMuQXNsNS._AC_SL1500_-300x255.jpg,69900
hp-15-5187,HP 15,Intel Pentium Silver N5000,8GB RAM,Intel UHD Graphics 605,"15.6”, HD (1366 x 768), TN",128GB SSD,https://laptopmedia.com/laptop-specs/hp-15-5187/,https://laptopmedia.com/wp-content/uploads/2019/05/c06251889-300x218.jpg,38999
hp-17-9894,HP 17,Intel Core i5-10210U,32GB RAM,Intel UHD Graphics,"17.3”, HD+ (1600 x 900), TN",1000GB HDD,https://laptopmedia.com/laptop-specs/hp-17-9894/,https://laptopmedia.com/wp-content/uploads/2018/09/HP-17-by-1-300x210.jpg,330493
hp-17-11165,HP 17,Intel Core i5-1135G7,64GB RAM,NVIDIA GeForce MX450,"17.3”, Full HD (1920 x 1080), IPS",7600GB SSD,https://laptopmedia.com/laptop-specs/hp-17-11165/,https://laptopmedia.com/wp-content/uploads/2022/06/71VHDjzMVCS._AC_SL1500_-5-300x218.jpg,364900
hp-17-8426,HP 17,AMD Ryzen 5 5500U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-17-8426/,https://laptopmedia.com/wp-content/uploads/2021/06/1-4-300x229.jpg,60900
hp-15-10120,HP 15,AMD Ryzen 5 5500U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), TN",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-15-10120/,https://laptopmedia.com/wp-content/uploads/2022/06/61hqGNEIcEL._AC_SL1067_-300x247.jpg,68900
hp-17-11016,HP 17,Intel Core i3-1115G4,12GB RAM,Intel UHD Graphics Xe G4 (48EU),"17.3”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-17-11016/,https://laptopmedia.com/wp-content/uploads/2021/05/hp-17cn0010nr-open-view-e1621934399711-300x234.jpg,74999
