ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
hp-15-17489,HP 15,AMD Ryzen 3 5300U,8GB RAM,"AMD Radeon RX Vega 6 (R4000/5000, 15W)","15.6”, HD (1366 x 768), TN",256GB SSD,https://laptopmedia.com/laptop-specs/hp-15-17489/,https://laptopmedia.com/wp-content/uploads/2019/12/1-8-300x206.jpg,30900
hp-17-18253,HP 17,Intel Core i5-1335U,32GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-17-18253/,https://laptopmedia.com/wp-content/uploads/2021/05/hp-17cn0010nr-open-view-e1621934399711-300x234.jpg,103900
hp-elitebook-840-g10-28,HP EliteBook 840 G10,Intel Core i7-1360P,64GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/hp-elitebook-840-g10-28/,https://laptopmedia.com/wp-content/uploads/2023/04/1-17-300x225.jpg,172900
hp-zbook-fury-16-g10-11,HP ZBook Fury 16 G10,Intel Core i7-13700HX,16GB RAM,NVIDIA RTX A1000 (Laptop),"16.0”, WUXGA (1920 x 1200), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/hp-zbook-fury-16-g10-11/,https://laptopmedia.com/wp-content/uploads/2023/06/1-18-e1686040177254-300x207.jpg,174000
hp-probook-455-g10-4,HP ProBook 455 G10,AMD Ryzen 5 7530U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/hp-probook-455-g10-4/,https://laptopmedia.com/wp-content/uploads/2023/04/1-26-e1682004294506-300x225.jpg,63900
hp-victus-16-1032,HP Victus 16,AMD Ryzen 5 5600H,16GB RAM,"NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)","16.1″, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-victus-16-1032/,https://laptopmedia.com/wp-content/uploads/2023/03/61L7CI3ajOL._AC_SL1500_-300x273.jpg,79900
hp-elitebook-830-g9-5,HP EliteBook 830 G9,Intel Core i5-1245U,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"13.0”, WUXGA (1920 x 1200), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/hp-elitebook-830-g9-5/,https://laptopmedia.com/wp-content/uploads/2022/01/HP_EliteBook_830_G9_Front_Right-e1641385554420-300x203.jpg,84900
hp-pavilion-15-8001,HP Pavilion 15,Intel Core i7-1355U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-pavilion-15-8001/,https://laptopmedia.com/wp-content/uploads/2024/03/711tmWL9dL._AC_SL1500_-300x221.jpg,88900
hp-pavilion-15-7995,HP Pavilion 15,Intel Core i7-1360P,64GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",4000GB SSD,https://laptopmedia.com/laptop-specs/hp-pavilion-15-7995/,https://laptopmedia.com/wp-content/uploads/2020/09/1-92-300x237.jpg,164900
hp-15-18805,HP 15,Intel Core i3-1215U,16GB RAM,"Intel UHD Graphics (Alder Lake, 64EU)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/hp-15-18805/,https://laptopmedia.com/wp-content/uploads/2019/11/HP-15-15-dy1000nr-1-300x225.png,54900
hp-14-2224,HP 14,AMD Athlon Silver 3050U,8GB RAM,AMD Radeon RX Vega 3,"14.0”, HD (1366 x 768), TN",1000GB HDD,https://laptopmedia.com/laptop-specs/hp-14-2224/,https://laptopmedia.com/wp-content/uploads/2021/08/81tGABCop1S._AC_SL1500_-1-300x206.jpg,42900
hp-15-1305,HP 15,Intel Pentium N3540,4GB RAM,Intel HD Graphics (Bay Trail),"15.6”, HD (1366 x 768), TN",500GB HDD,https://laptopmedia.com/laptop-specs/hp-15-1305/,https://laptopmedia.com/wp-content/uploads/2017/11/71w093js1GL._SL1500_-300x215.jpg,69888
