ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
dell-inspiron-3525-461,Dell Inspiron 3525,AMD Ryzen 7 5700U,24GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), 120 Hz, IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-3525-461/,https://laptopmedia.com/wp-content/uploads/2022/08/in3525nt-cnb-00000ff090-bk-scaled-e1661756978838-300x173.jpg,75900
dell-inspiron-5425-145,Dell Inspiron 5425,AMD Ryzen 5 5625U,24GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","14.0"", FHD+ (1920 x 1200), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-5425-145/,https://laptopmedia.com/wp-content/uploads/2022/04/notebook-inspiron-14-5425-2-in-1-gy-gallery-3.jpg,85900
dell-inspiron-5420-73,Dell Inspiron 5420,Intel Core i7-1255U,16GB RAM,NVIDIA GeForce MX570,"14.0″, 2.2K (2240 x 1400), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-5420-73/,https://laptopmedia.com/wp-content/uploads/2022/04/notebook-inspiron-14-5420-2-in-1-gy-gallery-3.jpg,129900
dell-inspiron-5625-163,Dell Inspiron 5625,AMD Ryzen 5 5625U,24GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","16.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-5625-163/,https://laptopmedia.com/wp-content/uploads/2022/11/1-28-300x186.jpg,101900
dell-latitude-3520-522,Dell Latitude 3520,Intel Core i7-1165G7,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-latitude-3520-522/,https://laptopmedia.com/wp-content/uploads/2021/05/1-72-300x206.jpg,129900
dell-inspiron-7620-2-in-1-165,Dell Inspiron 7620 2-in-1,Intel Core i7-1260P,64GB RAM,Intel Iris Xe Graphics G7 (96EU),"16.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-7620-2-in-1-165/,https://laptopmedia.com/wp-content/uploads/2022/05/1-6-scaled.jpg,189900
dell-latitude-3420-201,Dell Latitude 3420,Intel Core i7-1165G7,64GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/dell-latitude-3420-201/,https://laptopmedia.com/wp-content/uploads/2021/06/1-45-scaled-e1623923910491-300x207.jpg,109900
dell-latitude-3420-175,Dell Latitude 3420,Intel Core i5-1135G7,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"14.0”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-latitude-3420-175/,https://laptopmedia.com/wp-content/uploads/2021/06/1-45-scaled-e1623923910491-300x207.jpg,125000
dell-inspiron-5625-123,Dell Inspiron 5625,AMD Ryzen 5 5625U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-5625-123/,https://laptopmedia.com/wp-content/uploads/2022/11/1-28-300x186.jpg,90900
dell-xps-15-9560-54,Dell XPS 15 9560,Intel Core i5-7300HQ,8GB RAM,NVIDIA GeForce GTX 1050 (4GB GDDR5),"15.6”, 4K UHD (3840 x 2160), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/dell-xps-15-9560-54/,https://laptopmedia.com/wp-content/uploads/2017/07/Dell-XPS-15-9560-300x185.jpg,154999
