ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
dell-inspiron-3520-123,Dell Inspiron 3520,Intel Core i7-1255U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-3520-123/,https://laptopmedia.com/wp-content/uploads/2022/11/1-17-300x176.jpg,76999
dell-inspiron-3525-185,Dell Inspiron 3525,AMD Ryzen 5 5625U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), 120 Hz, IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-3525-185/,https://laptopmedia.com/wp-content/uploads/2022/08/in3525nt-cnb-00000ff090-bk-scaled-e1661756978838-300x173.jpg,68900
dell-inspiron-3511-1558,Dell Inspiron 3511,Intel Core i7-1165G7,12GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-3511-1558/,https://laptopmedia.com/wp-content/uploads/2021/09/1-2-scaled-e1630506399236-300x171.jpg,97999
dell-inspiron-3525-174,Dell Inspiron 3525,AMD Ryzen 7 5825U,32GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), 120 Hz, IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-3525-174/,https://laptopmedia.com/wp-content/uploads/2022/08/in3525nt-cnb-00000ff090-bk-scaled-e1661756978838-300x173.jpg,119999
dell-inspiron-3515-379,Dell Inspiron 3515,AMD Ryzen 5 3450U,8GB RAM,"AMD Radeon RX Vega 8 (R2000/3000, 15W)","15.6”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-3515-379/,https://laptopmedia.com/wp-content/uploads/2021/09/1-20-scaled-e1632748809820-300x170.jpg,59900
dell-inspiron-7425-2-in-1-58,Dell Inspiron 7425 2-in-1,AMD Ryzen 7 5825U,32GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","14.0"", FHD+ (1920 x 1200), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-7425-2-in-1-58/,https://laptopmedia.com/wp-content/uploads/2022/06/1-22-300x189.jpg,136900
dell-inspiron-7425-2-in-1-57,Dell Inspiron 7425 2-in-1,AMD Ryzen 7 5825U,16GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","14.0"", FHD+ (1920 x 1200), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-7425-2-in-1-57/,https://laptopmedia.com/wp-content/uploads/2022/06/1-22-300x189.jpg,106900
dell-inspiron-7425-2-in-1-55,Dell Inspiron 7425 2-in-1,AMD Ryzen 5 5625U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","14.0"", FHD+ (1920 x 1200), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-7425-2-in-1-55/,https://laptopmedia.com/wp-content/uploads/2022/06/1-22-300x189.jpg,109900
dell-inspiron-7620-2-in-1-32,Dell Inspiron 7620 2-in-1,Intel Core i7-1260P,64GB RAM,Intel Iris Xe Graphics G7 (96EU),"16.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-7620-2-in-1-32/,https://laptopmedia.com/wp-content/uploads/2022/05/1-6-scaled.jpg,164900
dell-inspiron-7620-2-in-1-25,Dell Inspiron 7620 2-in-1,Intel Core i7-1260P,32GB RAM,Intel Iris Xe Graphics G7 (96EU),"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/dell-inspiron-7620-2-in-1-25/,https://laptopmedia.com/wp-content/uploads/2022/05/1-6-scaled.jpg,97999
