ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
lenovo-thinkpad-p15-gen-1-341,Lenovo ThinkPad P15 Gen 1,Intel Core i7-10750H,32GB RAM,NVIDIA Quadro T1000 (4GB GDDR5),"15.6”, 4K UHD (3840 x 2160), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-1-341/,https://laptopmedia.com/wp-content/uploads/2021/11/61IfukwvifL._AC_SL1000_-1-1-300x229.jpg,239999
lenovo-thinkpad-x13-gen-2-29,Lenovo ThinkPad X13 Gen 2,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"13.3”, WUXGA (1920 x 1200), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x13-gen-2-29/,https://laptopmedia.com/wp-content/uploads/2022/02/61grSQ67XGL._AC_SL1500_-1-300x211.jpg,100000
lenovo-ideapad-3-15-2031,Lenovo IdeaPad 3 15,Intel Pentium Silver N5030,4GB RAM,Intel UHD Graphics 605,"15.6”, Full HD (1920 x 1080), TN",128GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3-15-2031/,https://laptopmedia.com/wp-content/uploads/2020/02/1-45-300x261.jpg,33999
lenovo-ideapad-3i-15-110,Lenovo IdeaPad 3i 15,Intel Pentium Gold 7505,12GB RAM,"Intel UHD Graphics Xe G4 (Tiger Lake, 48EU)","15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3i-15-110/,https://laptopmedia.com/wp-content/uploads/2021/05/1-68-300x225.jpg,50900
lenovo-ideapad-3i-15-197,Lenovo IdeaPad 3i 15,Intel Core i5-1135G7,12GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3i-15-197/,https://laptopmedia.com/wp-content/uploads/2021/05/1-68-300x225.jpg,63900
lenovo-ideapad-3i-15-377,Lenovo IdeaPad 3i 15,Intel Core i5-1135G7,36GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3i-15-377/,https://laptopmedia.com/wp-content/uploads/2021/05/1-68-300x225.jpg,104900
lenovo-ideapad-3-chromebook-14-24,Lenovo IdeaPad 3 ChromeBook 14,Mediatek MT8183,4GB RAM,ARM Mali-G72 MP3,"14.0”, Full HD (1920 x 1080), TN",64GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3-chromebook-14-24/,https://laptopmedia.com/wp-content/uploads/2021/10/1-23-e1634562477255-300x175.jpg,25999
lenovo-ideapad-3-chromebook-14-36,Lenovo IdeaPad 3 ChromeBook 14,Mediatek MT8183,4GB RAM,ARM Mali-G72 MP3,"14.0”, Full HD (1920 x 1080), IPS",64GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3-chromebook-14-36/,https://laptopmedia.com/wp-content/uploads/2022/03/71mhuiiUkzL._AC_SL1500_-1-300x205.jpg,47674
lenovo-ideapad-3i-15-703,Lenovo IdeaPad 3i 15,Intel Core i3-1115G4,12GB RAM,Intel UHD Graphics Xe G4 (48EU),"15.6”, Full HD (1920 x 1080), TN",512GB SSD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3i-15-703/,https://laptopmedia.com/wp-content/uploads/2021/05/1-68-300x225.jpg,55900
lenovo-ideapad-3-15-2088,Lenovo IdeaPad 3 15,Intel Core i5-1035G1,16GB RAM,Intel UHD Graphics G1,"15.6”, HD (1366 x 768), TN",1000GB HDD,https://laptopmedia.com/laptop-specs/lenovo-ideapad-3-15-2088/,https://laptopmedia.com/wp-content/uploads/2020/02/1-45-300x261.jpg,69900
