ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
msi-crosshair-msi-crosshair-15,MSI Crosshair MSI Crosshair 15,Intel Core i7-11800H,16GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 85W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/msi-crosshair-msi-crosshair-15/,https://laptopmedia.com/wp-content/uploads/2021/05/1-19-e1620799208285-300x189.jpg,163900
msi-raider-ge66-575,MSI Raider GE66,Intel Core i7-12700H,64GB RAM,"NVIDIA GeForce RTX 3080 Ti (Laptop, 150W)","15.6”,  QHD (2560 x 1440), 240 Hz, IPS",8000GB SSD,https://laptopmedia.com/laptop-specs/msi-raider-ge66-575/,https://laptopmedia.com/wp-content/uploads/2022/11/71ypDjY7aL._AC_SL1500_-300x268.jpg,672900
msi-raider-ge66-663,MSI Raider GE66,Intel Core i7-12700H,64GB RAM,"NVIDIA GeForce RTX 3080 Ti (Laptop, 150W)","15.6”,  QHD (2560 x 1440), 240 Hz, IPS",8000GB SSD,https://laptopmedia.com/laptop-specs/msi-raider-ge66-663/,https://laptopmedia.com/wp-content/uploads/2023/01/71Z0z8bUhGL._AC_SL1500_-300x192.jpg,704400
msi-raider-ge76-364,MSI Raider GE76,Intel Core i9-12900H,32GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 140W)","17.3”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/msi-raider-ge76-364/,https://laptopmedia.com/wp-content/uploads/2022/02/product_1639040638b7515d6bb3107aa4916d9302bac76680-300x211.jpg,217999
msi-pulse-gl76-558,MSI Pulse GL76,Intel Core i7-12700H,32GB RAM,"NVIDIA GeForce RTX 3070 (Laptop, 105W)","17.3”, Full HD (1920 x 1080), 360 Hz, IPS",4000GB SSD,https://laptopmedia.com/laptop-specs/msi-pulse-gl76-558/,https://laptopmedia.com/wp-content/uploads/2022/02/1-29-300x175.jpg,206900
msi-pulse-gl76-588,MSI Pulse GL76,Intel Core i7-12700H,32GB RAM,"NVIDIA GeForce RTX 3070 (Laptop, 105W)","17.3”, Full HD (1920 x 1080), 360 Hz, IPS",2000GB SSD,https://laptopmedia.com/laptop-specs/msi-pulse-gl76-588/,https://laptopmedia.com/wp-content/uploads/2022/02/1-29-300x175.jpg,216900
msi-gp66-leopard-371,MSI GP66 Leopard,Intel Core i7-11800H,16GB RAM,"NVIDIA GeForce RTX 3080 (Laptop, 140W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",4000GB SSD,https://laptopmedia.com/laptop-specs/msi-gp66-leopard-371/,https://laptopmedia.com/wp-content/uploads/2022/07/61ZdLCKmrVL._AC_SL1280_-300x254.jpg,308400
msi-raider-ge66-227,MSI Raider GE66,Intel Core i7-12700H,64GB RAM,"NVIDIA GeForce RTX 3080 Ti (Laptop, 150W)","15.6”,  QHD (2560 x 1440), 240 Hz, IPS",8000GB SSD,https://laptopmedia.com/laptop-specs/msi-raider-ge66-227/,https://laptopmedia.com/wp-content/uploads/2022/07/71Essy1k5EL._AC_SL1500_-300x183.jpg,932000
msi-vector-gp76-226,MSI Vector GP76,Intel Core i7-12700H,16GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 140W)","17.3”, Full HD (1920 x 1080), 360 Hz, IPS",4000GB SSD,https://laptopmedia.com/laptop-specs/msi-vector-gp76-226/,https://laptopmedia.com/wp-content/uploads/2022/06/91bQCT150EL._AC_SL1500_-300x163.jpg,418900
msi-gf65-thin-1520,MSI GF65 Thin,Intel Core i7-10750H,16GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/msi-gf65-thin-1520/,https://laptopmedia.com/wp-content/uploads/2020/04/1-23-300x192.jpg,139900
