ID,Name,CPU,RAM,GPU,Display,Storage,Link,Image,Price
acer-aspire-3-1827,Acer Aspire 3,Intel Core i5-1135G7,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"17.3”, Full HD (1920 x 1080), IPS",256GB SSD,https://laptopmedia.com/laptop-specs/acer-aspire-3-1827/,https://laptopmedia.com/wp-content/uploads/2021/06/Aspir-3-A317-53-non-Sv-01a-e1622621303380-300x206.jpg,64900
acer-aspire-5-4902,Acer Aspire 5,AMD Ryzen 7 5700U,24GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/acer-aspire-5-4902/,https://laptopmedia.com/wp-content/uploads/2021/01/1-65-300x225.jpg,99900
acer-aspire-5-4880,Acer Aspire 5,AMD Ryzen 7 5700U,40GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",4000GB HDD,https://laptopmedia.com/laptop-specs/acer-aspire-5-4880/,https://laptopmedia.com/wp-content/uploads/2021/01/1-65-300x225.jpg,121900
acer-aspire-5-4865,Acer Aspire 5,AMD Ryzen 5 5500U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/acer-aspire-5-4865/,https://laptopmedia.com/wp-content/uploads/2021/01/1-65-300x225.jpg,65999
acer-aspire-3-1800,Acer Aspire 3,AMD Ryzen 5 7520U,8GB RAM,AMD Radeon 610M,"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/acer-aspire-3-1800/,https://laptopmedia.com/wp-content/uploads/2023/10/51ARIaYwgeL._AC_SL1074_-300x197.jpg,86499
acer-aspire-3-1793,Acer Aspire 3,AMD Ryzen 5 7520U,16GB RAM,AMD Radeon 610M,"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/acer-aspire-3-1793/,https://laptopmedia.com/wp-content/uploads/2022/11/1-13-300x215.jpg,56999
acer-predator-helios-300-1806,Acer Predator Helios 300,Intel Core i7-11800H,24GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 105W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/acer-predator-helios-300-1806/,https://laptopmedia.com/wp-content/uploads/2021/06/1-6-e1622627961554-300x232.jpg,159900
acer-predator-helios-300-1797,Acer Predator Helios 300,Intel Core i9-11900H,16GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 105W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",4000GB SSD,https://laptopmedia.com/laptop-specs/acer-predator-helios-300-1797/,https://laptopmedia.com/wp-content/uploads/2023/09/81Po0fvVpLL._AC_SL1500_-300x203.jpg,232400
acer-chromebook-311-cb311-9h-c12a,Acer Chromebook 311 (CB311-9H-C12A),Intel Celeron N4000,4GB RAM,Intel UHD Graphics 600,"11.6”, HD (1366 x 768), IPS",32GB SSD,https://laptopmedia.com/laptop-specs/acer-chromebook-311-cb311-9h-c12a/,https://laptopmedia.com/wp-content/uploads/2020/03/1-2-300x207.png,17890
acer-aspire-5-88,Acer Aspire 5,AMD Ryzen 3 3200U,8GB RAM,AMD Radeon RX Vega 3,"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/acer-aspire-5-88/,https://laptopmedia.com/wp-content/uploads/2021/03/71c7ISdQ6tL._AC_SL1500_-300x183.jpg,54900
acer-aspire-5-a514-52-2,Acer Aspire 5 (A514-52),Intel Core i7-8565U,8GB RAM,Intel UHD Graphics 620,"14.0”, Full HD (1920 x 1080), IPS",512GB SSD,https://laptopmedia.com/laptop-specs/acer-aspire-5-a514-52-2/,https://laptopmedia.com/wp-content/uploads/2019/11/Acer-Aspire-5-A514-52-52G-52K-52KG-black-wp-win10-01-e1610456871301-300x226.jpg,69999
acer-nitro-5-4167,Acer Nitro 5,Intel Core i5-10300H,24GB RAM,"NVIDIA GeForce RTX 3050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,https://laptopmedia.com/laptop-specs/acer-nitro-5-4167/,https://laptopmedia.com/wp-content/uploads/2020/04/1-14-300x226.jpg,108900
